col,file,locale,slug,url,noindex,draft,title,impr,clk,pos,action,reason
blog,reduce-amazon-fba-return-rate.mdx,en,reduce-amazon-fba-return-rate,/blog/reduce-amazon-fba-return-rate/,False,False,Reduce Your Amazon FBA Return Rate: What Actually Works,2,0,13.5,KEEP,editorial
blog,reforma-tributaria-vendedor-amazon-2026.mdx,br,reforma-tributaria-vendedor-amazon-2026,/br/blog/reforma-tributaria-vendedor-amazon-2026/,False,False,Reforma Tributária Amazon 2026: o que muda para o vendedor,0,0,,NOINDEX,locale-pilot
blog,registro-de-marca-inpi-amazon-brand-registry-2026.mdx,br,registro-de-marca-inpi-amazon-brand-registry-2026,/br/blog/registro-de-marca-inpi-amazon-brand-registry-2026/,False,False,Registro de marca no INPI e Amazon Brand Registry em 2026,0,0,,NOINDEX,locale-pilot
blog,requisitos-para-vender-en-amazon-mexico-2026.mdx,mx,requisitos-para-vender-en-amazon-mexico-2026,/mx/blog/requisitos-para-vender-en-amazon-mexico-2026/,False,False,Requisitos para vender en Amazon México 2026 (checklist),0,0,,NOINDEX,locale-pilot
blog,rfc-sat-impuestos-vender-amazon-mexico-2026.mdx,mx,rfc-sat-impuestos-vender-amazon-mexico-2026,/mx/blog/rfc-sat-impuestos-vender-amazon-mexico-2026/,False,False,"RFC, SAT e impuestos al vender en Amazon México (2026)",0,0,,NOINDEX,locale-pilot
blog,sfda-registration-amazon-sellers-saudi-2026.mdx,sa,sfda-registration-amazon-sellers-saudi-2026,/sa/blog/sfda-registration-amazon-sellers-saudi-2026/,False,False,SFDA for Amazon Sellers: Which Products Need It on Amazon.sa,0,0,,NOINDEX,locale-pilot
blog,sistematizacija-biznesa-amazon-2026.mdx,ru,sistematizacija-biznesa-amazon-2026,/ru/blog/sistematizacija-biznesa-amazon-2026/,False,False,Систематизация бизнеса на Amazon с нуля,0,0,,KEEP,editorial
blog,skolko-stoit-amazon-fba-2026.mdx,ru,skolko-stoit-amazon-fba-2026,/ru/blog/skolko-stoit-amazon-fba-2026/,False,False,Сколько стоит начать бизнес на Amazon FBA,0,0,,KEEP,editorial
blog,skolko-zarabatyvajut-amazon-fba-2026.mdx,ru,skolko-zarabatyvajut-amazon-fba-2026,/ru/blog/skolko-zarabatyvajut-amazon-fba-2026/,False,False,Сколько зарабатывают на Amazon FBA: реальные цифры,2,0,6.5,KEEP,editorial
blog,social-commerce-amazon-influensery-2026.mdx,ru,social-commerce-amazon-influensery-2026,/ru/blog/social-commerce-amazon-influensery-2026/,False,False,Social Commerce: как продавать через инфлюенсеров,4,0,8.8,KEEP,editorial
blog,social-commerce-tiktok-shop-amazon-2026.mdx,ru,social-commerce-tiktok-shop-amazon-2026,/ru/blog/social-commerce-tiktok-shop-amazon-2026/,False,False,Social Commerce и TikTok Shop для Amazon-селлера,0,0,,KEEP,editorial
blog,taxas-para-vender-na-amazon-brasil-2026.mdx,br,taxas-para-vender-na-amazon-brasil-2026,/br/blog/taxas-para-vender-na-amazon-brasil-2026/,False,False,Taxas para vender na Amazon Brasil em 2026: tabela completa,0,0,,NOINDEX,locale-pilot
blog,teikametrics-vs-perpetua-2026.mdx,en,teikametrics-vs-perpetua-2026,/blog/teikametrics-vs-perpetua-2026/,False,False,Teikametrics vs Perpetua: Which Amazon PPC Tool Wins in 2026,0,0,,KEEP,editorial
blog,the-fifty-cent-mistake-amazon-sellers.mdx,en,the-fifty-cent-mistake-amazon-sellers,/blog/the-fifty-cent-mistake-amazon-sellers/,False,False,The $0.50 Mistake Amazon Sellers Make Every Day,19,0,3.9,KEEP,editorial
blog,top-10-oshibok-marketplejsy-2026.mdx,ru,top-10-oshibok-marketplejsy-2026,/ru/blog/top-10-oshibok-marketplejsy-2026/,False,False,ТОП-10 ошибок на маркетплейсах в 2026 году,1,0,12.0,KEEP,editorial
blog,uae-corporate-tax-amazon-sellers-2026.mdx,ae,uae-corporate-tax-amazon-sellers-2026,/ae/blog/uae-corporate-tax-amazon-sellers-2026/,False,False,"UAE Corporate Tax for Amazon Sellers: 9%, Relief and Deadlin",0,0,,NOINDEX,locale-pilot
blog,understanding-amazon-tacos.mdx,en,understanding-amazon-tacos,/blog/understanding-amazon-tacos/,False,False,Understanding Amazon TACoS — The PPC Metric That Matters,12,0,50.8,KEEP,editorial
blog,upravlenie-zapasami-amazon-fba-2026.mdx,ru,upravlenie-zapasami-amazon-fba-2026,/ru/blog/upravlenie-zapasami-amazon-fba-2026/,False,False,Управление запасами Amazon FBA: как не платить лишнее,0,0,,KEEP,editorial
blog,vale-a-pena-vender-na-amazon-2026.mdx,br,vale-a-pena-vender-na-amazon-2026,/br/blog/vale-a-pena-vender-na-amazon-2026/,False,False,Vale a pena vender na Amazon em 2026? Números reais,0,0,,NOINDEX,locale-pilot
blog,vat-saudi-arabia-zatca-amazon-sellers-2026.mdx,sa,vat-saudi-arabia-zatca-amazon-sellers-2026,/sa/blog/vat-saudi-arabia-zatca-amazon-sellers-2026/,False,False,"Saudi VAT for Amazon Sellers: 15%, ZATCA & E-invoicing",0,0,,NOINDEX,locale-pilot
blog,vat-uae-amazon-sellers-2026.mdx,ae,vat-uae-amazon-sellers-2026,/ae/blog/vat-uae-amazon-sellers-2026/,False,False,"VAT in the UAE for Amazon Sellers: 5%, Thresholds, Reclaims",0,0,,NOINDEX,locale-pilot
blog,vender-amazon-estados-unidos-mexico-cross-border-2026.mdx,mx,vender-amazon-estados-unidos-mexico-cross-border-2026,/mx/blog/vender-amazon-estados-unidos-mexico-cross-border-2026/,False,False,Vender en Amazon EUA y México juntos: guía cross-border 2026,0,0,,NOINDEX,locale-pilot
blog,vender-na-amazon-sem-estoque-2026.mdx,br,vender-na-amazon-sem-estoque-2026,/br/blog/vender-na-amazon-sem-estoque-2026/,False,False,Como vender na Amazon sem estoque em 2026: o guia honesto,0,0,,NOINDEX,locale-pilot
blog,verifikacija-amazon-akkaunta-sng-2026.mdx,ru,verifikacija-amazon-akkaunta-sng-2026,/ru/blog/verifikacija-amazon-akkaunta-sng-2026/,False,False,Верификация Amazon для продавца из СНГ: документы и видеозво,0,0,,KEEP,editorial
blog,verpackungsgesetz-lucid-amazon-verkaeufer-2026.mdx,de,verpackungsgesetz-lucid-amazon-verkaeufer-2026,/de/blog/verpackungsgesetz-lucid-amazon-verkaeufer-2026/,False,False,Verpackungsgesetz und LUCID für Amazon-Verkäufer 2026,630,2,7.7,KEEP,editorial
blog,virtual-bundles-amazon-srednij-chek.mdx,ru,virtual-bundles-amazon-srednij-chek,/ru/blog/virtual-bundles-amazon-srednij-chek/,False,False,Virtual Bundles на Amazon: как поднять средний чек,0,0,,KEEP,editorial
blog,vystavka-networking-amazon-seller-2026.mdx,ru,vystavka-networking-amazon-seller-2026,/ru/blog/vystavka-networking-amazon-seller-2026/,False,False,7 лайфхаков нетворкинга на выставке для селлера,0,0,,KEEP,editorial
blog,warum-daniks-ai-existiert.mdx,de,warum-daniks-ai-existiert,/de/blog/warum-daniks-ai-existiert/,True,False,Warum Daniks.AI existiert — und warum ich keine neutrale Que,0,0,,KEEP?,daniks-other-REVIEW
blog,weee-nummer-beantragen-amazon.mdx,de,weee-nummer-beantragen-amazon,/de/blog/weee-nummer-beantragen-amazon/,False,False,WEEE-Nummer beantragen: Anleitung für Amazon-Seller,36,0,6.0,KEEP,editorial
blog,why-daniks-ai-exists.mdx,en,why-daniks-ai-exists,/blog/why-daniks-ai-exists/,True,False,Why Daniks.AI Exists — and Why I'm Not a Neutral Source,0,0,,KEEP,explicit-keep
blog,wildberries-iz-za-rubezha-2026.mdx,ru,wildberries-iz-za-rubezha-2026,/ru/blog/wildberries-iz-za-rubezha-2026/,False,False,Как выйти на Wildberries из-за рубежа в 2026,81,0,5.6,KEEP,editorial
blog,wildberries-na-amazon-usa-2026.mdx,ru,wildberries-na-amazon-usa-2026,/ru/blog/wildberries-na-amazon-usa-2026/,False,False,С Wildberries на Amazon USA в 2026: полный план,2,0,9.0,KEEP,editorial
blog,wildberries-vs-ozon-2026.mdx,ru,wildberries-vs-ozon-2026,/ru/blog/wildberries-vs-ozon-2026/,False,False,Wildberries vs Ozon: где выгоднее продавать в 2026,2,0,8.0,KEEP,editorial
blog,zachem-registrirovat-brend-amazon-2026.mdx,ru,zachem-registrirovat-brend-amazon-2026,/ru/blog/zachem-registrirovat-brend-amazon-2026/,False,False,Зачем регистрировать бренд для Amazon FBA,6,0,8.8,KEEP,editorial
blog,zakupochnaja-cena-marketplejsy.mdx,ru,zakupochnaja-cena-marketplejsy,/ru/blog/zakupochnaja-cena-marketplejsy/,False,False,Почему закупочная цена не важна на маркетплейсах,0,0,,KEEP,editorial
tutorials,amazon-brand-registry-application-guide.mdx,en,amazon-brand-registry-application-guide,/tutorials/amazon-brand-registry-application-guide/,False,False,Amazon Brand Registry Application Guide with EUIPO,6,0,4.5,KEEP,editorial
tutorials,amazon-brand-registry-beantragen-anleitung.mdx,de,amazon-brand-registry-beantragen-anleitung,/de/tutorials/amazon-brand-registry-beantragen-anleitung/,False,False,Amazon Brand Registry beantragen — Anleitung mit EUIPO-Marke,14,0,14.0,KEEP,editorial
tutorials,amazon-fba-einstieg-anleitung.mdx,de,amazon-fba-einstieg-anleitung,/de/tutorials/amazon-fba-einstieg-anleitung/,False,False,Amazon FBA starten 2026: Schritt-für-Schritt-Anleitung,515,0,62.0,KEEP,editorial
tutorials,amazon-fba-hajimekata.mdx,ja,amazon-fba-hajimekata,/ja/tutorials/amazon-fba-hajimekata/,False,False,Amazon FBAの始め方：完全ガイド,0,0,,NOINDEX,locale-pilot
tutorials,amazon-fba-rumen-zhinan.mdx,zh,amazon-fba-rumen-zhinan,/zh/tutorials/amazon-fba-rumen-zhinan/,False,False,Amazon FBA入门指南：从零开始的完整教程,0,0,,NOINDEX,locale-pilot
tutorials,eori-number-application-guide.mdx,en,eori-number-application-guide,/tutorials/eori-number-application-guide/,False,False,EORI Number Application: Complete Guide 2026,6,0,59.2,KEEP,editorial
tutorials,eori-nummer-beantragen-anleitung.mdx,de,eori-nummer-beantragen-anleitung,/de/tutorials/eori-nummer-beantragen-anleitung/,False,False,EORI-Nummer beantragen: vollständige Anleitung 2026,8,0,26.8,KEEP,editorial
tutorials,erste-ppc-kampagne-einrichten.mdx,de,erste-ppc-kampagne-einrichten,/de/tutorials/erste-ppc-kampagne-einrichten/,False,False,Erste Amazon-PPC-Kampagne einrichten — Anleitung,0,0,,KEEP,editorial
tutorials,getting-started-with-amazon-fba.mdx,en,getting-started-with-amazon-fba,/tutorials/getting-started-with-amazon-fba/,False,False,Getting Started with Amazon FBA: Complete Guide,506,0,61.6,KEEP,editorial
tutorials,lucid-registration-guide.mdx,en,lucid-registration-guide,/tutorials/lucid-registration-guide/,False,False,LUCID Registration: Step-by-Step Guide,9,0,7.9,KEEP,editorial
tutorials,lucid-registrierung-anleitung.mdx,de,lucid-registrierung-anleitung,/de/tutorials/lucid-registrierung-anleitung/,False,False,LUCID-Registrierung: Anleitung in 30 Minuten,18,0,8.4,KEEP,editorial
tutorials,masterclass-poisk-tovara-amazon.mdx,ru,masterclass-poisk-tovara-amazon,/ru/tutorials/masterclass-poisk-tovara-amazon/,False,False,Мастеркласс по поиску товара для Amazon FBA,1,0,7.0,KEEP,editorial
tutorials,nachalo-raboty-s-amazon-fba.mdx,ru,nachalo-raboty-s-amazon-fba,/ru/tutorials/nachalo-raboty-s-amazon-fba/,False,False,Старт на Amazon FBA: полное руководство для новичков,3,0,15.0,KEEP,editorial
tutorials,nastrojka-pervoj-ppc-kampanii.mdx,ru,nastrojka-pervoj-ppc-kampanii,/ru/tutorials/nastrojka-pervoj-ppc-kampanii/,False,False,Первая PPC-кампания на Amazon — настройка с нуля,4,0,34.3,KEEP,editorial
tutorials,product-research-masterclass.mdx,en,product-research-masterclass,/tutorials/product-research-masterclass/,False,False,Product Research Masterclass for Amazon Sellers,3,0,5.0,KEEP,editorial
tutorials,produktrecherche-masterclass.mdx,de,produktrecherche-masterclass,/de/tutorials/produktrecherche-masterclass/,False,False,Produktrecherche-Masterclass für Amazon-Verkäufer,20,0,29.7,KEEP,editorial
tutorials,registracija-amazon-brand-registry.mdx,ru,registracija-amazon-brand-registry,/ru/tutorials/registracija-amazon-brand-registry/,False,False,Amazon Brand Registry — регистрация через EUIPO,0,0,,KEEP,editorial
tutorials,setting-up-ppc-campaigns.mdx,en,setting-up-ppc-campaigns,/tutorials/setting-up-ppc-campaigns/,False,False,Setting Up Your First Amazon PPC Campaign,1,0,1.0,KEEP,editorial
news,amazon-barcode-regeln-2026.mdx,de,amazon-barcode-regeln-2026,/de/news/amazon-barcode-regeln-2026/,False,False,Amazon-Barcode-Regeln 2026: Was die Änderung bedeutet,1,0,6.0,KEEP,editorial
news,amazon-barcode-rules-2026.mdx,en,amazon-barcode-rules-2026,/news/amazon-barcode-rules-2026/,False,False,Amazon Barcode Rules 2026: What the March Change Means for F,57,1,8.9,KEEP,editorial
news,amazon-fee-changes-2026.md,en,amazon-fee-changes-2026,/news/amazon-fee-changes-2026/,False,False,Amazon Announces Major FBA Fee Changes for 2026,7,0,69.9,KEEP,editorial
news,amazon-gebuehrenaenderungen-2026-deutschland.mdx,de,amazon-gebuehrenaenderungen-2026-deutschland,/de/news/amazon-gebuehrenaenderungen-2026-deutschland/,False,False,Amazon Gebührenänderungen 2026 Deutschland — was sich ändert,28,0,7.6,KEEP,editorial
news,amazon-limit-zagolovka-75-2026.mdx,ru,amazon-limit-zagolovka-75-2026,/ru/news/amazon-limit-zagolovka-75-2026/,False,False,Amazon: лимит заголовка 75 символов с 27 июля 2026,0,0,,KEEP,editorial
news,amazon-sp-api-kostenpflichtig-2026.mdx,de,amazon-sp-api-kostenpflichtig-2026,/de/news/amazon-sp-api-kostenpflichtig-2026/,False,False,Amazon SP-API wird kostenpflichtig: $1.400/Jahr erklärt,6,0,7.5,KEEP,editorial
news,amazon-sp-api-paid-changes-2026.mdx,en,amazon-sp-api-paid-changes-2026,/news/amazon-sp-api-paid-changes-2026/,False,False,"Amazon SP-API Paid Changes 2026: $1,400/Year, Explained",46,0,9.0,KEEP,editorial
news,amazon-titel-limit-75-2026.mdx,de,amazon-titel-limit-75-2026,/de/news/amazon-titel-limit-75-2026/,False,False,Amazon Titel-Limit 2026: Nur noch 75 Zeichen ab 27. Juli,0,0,,KEEP,editorial
news,amazon-title-limit-75-2026.mdx,en,amazon-title-limit-75-2026,/news/amazon-title-limit-75-2026/,False,False,"Amazon Title Limit: 75 Characters Max From July 27, 2026",0,0,,KEEP,editorial
news,aranceles-ieepa-corte-suprema-reembolsos-2026.mdx,mx,aranceles-ieepa-corte-suprema-reembolsos-2026,/mx/news/aranceles-ieepa-corte-suprema-reembolsos-2026/,False,False,Corte Suprema anula aranceles IEEPA: cómo reclamar tu reembo,0,0,,NOINDEX,locale-pilot
news,e-commerce-trends-q2-2026-deutschland.mdx,de,e-commerce-trends-q2-2026-deutschland,/de/news/e-commerce-trends-q2-2026-deutschland/,True,False,E-Commerce-Trends Q2 2026: was für Amazon-Seller zählt,0,0,,KEEP,editorial
news,ecommerce-trends-q2-2026.md,en,ecommerce-trends-q2-2026,/news/ecommerce-trends-q2-2026/,False,False,E-Commerce Trends to Watch in Q2 2026,6,0,8.0,KEEP,editorial
news,eu-ppwr-ab-12-august-2026.mdx,de,eu-ppwr-ab-12-august-2026,/de/news/eu-ppwr-ab-12-august-2026/,False,False,EU-PPWR ab 12. August 2026 — was Amazon-Verkäufer ändern müs,29,2,6.6,KEEP,editorial
news,eu-ppwr-upakovka-august-2026.mdx,ru,eu-ppwr-upakovka-august-2026,/ru/news/eu-ppwr-upakovka-august-2026/,False,False,EU-PPWR с 12 августа 2026 — что менять продавцам,0,0,,KEEP,editorial
news,ieepa-kanzei-saikosai-hanketsu-2026.mdx,ja,ieepa-kanzei-saikosai-hanketsu-2026,/ja/news/ieepa-kanzei-saikosai-hanketsu-2026/,False,False,IEEPA関税に最高裁が違憲判決：還付申請と7月24日期限を解説,0,0,,NOINDEX,locale-pilot
news,ieepa-tariff-refunds-supreme-court-ruling.mdx,en,ieepa-tariff-refunds-supreme-court-ruling,/news/ieepa-tariff-refunds-supreme-court-ruling/,False,False,IEEPA Tariff Refunds: What the Supreme Court Ruling Means fo,0,0,,KEEP,editorial
news,ieepa-tarify-verhovnyj-sud-vozvrat-2026.mdx,ru,ieepa-tarify-verhovnyj-sud-vozvrat-2026,/ru/news/ieepa-tarify-verhovnyj-sud-vozvrat-2026/,False,False,Верховный суд отменил тарифы IEEPA: как вернуть пошлины в 20,0,0,,KEEP,editorial
news,ieepa-zoelle-supreme-court-urteil-2026.mdx,de,ieepa-zoelle-supreme-court-urteil-2026,/de/news/ieepa-zoelle-supreme-court-urteil-2026/,False,False,IEEPA-Zölle gekippt: Was das Supreme-Court-Urteil für EU-Sel,0,0,,KEEP,editorial
news,pravila-shtrihkodov-amazon-2026.mdx,ru,pravila-shtrihkodov-amazon-2026,/ru/news/pravila-shtrihkodov-amazon-2026/,False,False,Штрихкоды Amazon 2026: что изменилось с 1 марта,0,0,,KEEP,editorial
news,tarifas-ieepa-suprema-corte-reembolsos-2026.mdx,br,tarifas-ieepa-suprema-corte-reembolsos-2026,/br/news/tarifas-ieepa-suprema-corte-reembolsos-2026/,False,False,Suprema Corte derruba tarifas IEEPA: fim dos 40% sobre o Bra,0,0,,NOINDEX,locale-pilot
news,trendy-ecommerce-q2-2026.mdx,ru,trendy-ecommerce-q2-2026,/ru/news/trendy-ecommerce-q2-2026/,False,False,Тренды e-commerce Q2 2026: что важно для Amazon,0,0,,KEEP,editorial
news,us-tariff-ruling-uae-sellers-2026.mdx,ae,us-tariff-ruling-uae-sellers-2026,/ae/news/us-tariff-ruling-uae-sellers-2026/,False,False,US Tariff Refunds: What UAE Amazon Sellers Can Claim in 2026,0,0,,NOINDEX,locale-pilot
news,zuigao-fayuan-quxiao-ieepa-guanshui-2026.mdx,zh,zuigao-fayuan-quxiao-ieepa-guanshui-2026,/zh/news/zuigao-fayuan-quxiao-ieepa-guanshui-2026/,False,False,最高法院取消IEEPA关税：中国卖家如何拿回退税，7月24日前该做什么,0,0,,NOINDEX,locale-pilot
reviews,daniks-ai-analise.mdx,br,daniks-ai-analise,/br/reviews/daniks-ai-analise/,False,False,Daniks.AI: Análise Honesta do Software de PPC com IA (2026),0,0,,NOINDEX,locale-pilot
reviews,daniks-ai-obzor.mdx,ru,daniks-ai-obzor,/ru/reviews/daniks-ai-obzor/,False,False,Обзор Daniks.AI: ИИ-автоматизация Amazon PPC под целевой ACo,1,0,5.0,KEEP,explicit-keep
reviews,daniks-ai-resena.mdx,mx,daniks-ai-resena,/mx/reviews/daniks-ai-resena/,False,False,Daniks.AI: reseña honesta del PPC con IA (2026),0,0,,NOINDEX,locale-pilot
reviews,daniks-ai-review-ja.mdx,ja,daniks-ai-review-ja,/ja/reviews/daniks-ai-review-ja/,False,False,Daniks.AIレビュー：目標ACoSを実現するAI Amazon PPCツール,0,0,,NOINDEX,locale-pilot
reviews,daniks-ai-review-uae.mdx,ae,daniks-ai-review-uae,/ae/reviews/daniks-ai-review-uae/,False,False,Daniks.AI Review for UAE Sellers: PPC Autopilot on Amazon.ae,0,0,,NOINDEX,locale-pilot
reviews,daniks-ai-review-zh.mdx,zh,daniks-ai-review-zh,/zh/reviews/daniks-ai-review-zh/,False,False,Daniks.AI评测：锁定目标ACoS的AI Amazon PPC软件,0,0,,NOINDEX,locale-pilot
reviews,daniks-ai-review.mdx,en,daniks-ai-review,/reviews/daniks-ai-review/,False,False,Daniks.AI Review: AI Amazon PPC Software for Target ACoS,65,1,7.0,KEEP,explicit-keep
reviews,daniks-ai-test.mdx,de,daniks-ai-test,/de/reviews/daniks-ai-test/,False,False,Daniks.AI Test: KI-Software für Amazon PPC mit Ziel-ACoS,2,1,7.0,KEEP,explicit-keep
reviews,helium-10-obzor.mdx,ru,helium-10-obzor,/ru/reviews/helium-10-obzor/,False,False,Обзор Helium 10: лучший комплексный инструмент для Amazon?,5,0,42.0,KEEP,editorial
reviews,helium-10-review.mdx,en,helium-10-review,/reviews/helium-10-review/,False,False,Helium 10 Review: The Best All-in-One Amazon Tool?,30,0,46.8,KEEP,editorial
reviews,helium-10-test.mdx,de,helium-10-test,/de/reviews/helium-10-test/,False,False,Helium 10 Test: Das beste Komplett-Tool für Amazon?,2,0,52.0,KEEP,editorial
reviews,hellotax-review.mdx,en,hellotax-review,/reviews/hellotax-review/,False,False,Hellotax Review: VAT Compliance for Pan-EU Sellers,12,0,17.2,KEEP,editorial
reviews,hellotax-test.mdx,de,hellotax-test,/de/reviews/hellotax-test/,False,False,Hellotax Test: VAT-Compliance für Pan-EU-Amazon-Verkäufer,7,0,8.4,KEEP,editorial
reviews,jungle-scout-obzor.mdx,ru,jungle-scout-obzor,/ru/reviews/jungle-scout-obzor/,False,False,Обзор Jungle Scout: лучший инструмент для поиска товаров?,4,0,37.0,KEEP,editorial
reviews,jungle-scout-review.mdx,en,jungle-scout-review,/reviews/jungle-scout-review/,False,False,Jungle Scout Review: Best for Product Research?,0,0,,KEEP,editorial
reviews,jungle-scout-test.mdx,de,jungle-scout-test,/de/reviews/jungle-scout-test/,False,False,Jungle Scout Test: Bestes Tool für Produktrecherche?,0,0,,KEEP,editorial
reviews,sellerboard-review.mdx,en,sellerboard-review,/reviews/sellerboard-review/,False,False,sellerboard Review: Profit Tracking for Amazon Sellers,37,0,35.5,KEEP,editorial
reviews,sellerboard-test.mdx,de,sellerboard-test,/de/reviews/sellerboard-test/,False,False,sellerboard Test: Profit-Tracking für Amazon-Verkäufer,17,0,34.9,KEEP,editorial
reviews,taxdoo-review.mdx,en,taxdoo-review,/reviews/taxdoo-review/,False,False,Taxdoo Review: Pan-EU VAT Automation in Detail,20,0,16.4,KEEP,editorial
reviews,taxdoo-test.mdx,de,taxdoo-test,/de/reviews/taxdoo-test/,False,False,Taxdoo Test: Pan-EU-VAT-Automatisierung im Detail,0,0,,KEEP,editorial
lifehacks,10-lifehakov-produktivnost-amazon.mdx,ru,10-lifehakov-produktivnost-amazon,/ru/lifehacks/10-lifehakov-produktivnost-amazon/,False,False,10 лайфхаков продуктивности для продавцов Amazon,0,0,,KEEP,editorial
lifehacks,10-productivity-hacks-for-amazon-sellers.md,en,10-productivity-hacks-for-amazon-sellers,/lifehacks/10-productivity-hacks-for-amazon-sellers/,False,False,10 Productivity Hacks for Amazon Sellers,2,0,13.5,KEEP,editorial
lifehacks,10-produktivitaetstipps-fuer-amazon-seller.mdx,de,10-produktivitaetstipps-fuer-amazon-seller,/de/lifehacks/10-produktivitaetstipps-fuer-amazon-seller/,False,False,10 Produktivitätstipps für Amazon-Seller aus der Praxis,4,0,53.5,KEEP,editorial
lifehacks,7-wege-amazon-fba-gebuehren-sparen.mdx,de,7-wege-amazon-fba-gebuehren-sparen,/de/lifehacks/7-wege-amazon-fba-gebuehren-sparen/,False,False,"7 Wege, Amazon FBA Gebühren zu senken und Marge zu retten",0,0,,KEEP,editorial
lifehacks,amazon-fba-versandkosten-senken-7-tricks.mdx,de,amazon-fba-versandkosten-senken-7-tricks,/de/lifehacks/amazon-fba-versandkosten-senken-7-tricks/,False,False,Amazon FBA Versandkosten senken: 7 Tricks aus der Praxis,2,0,8.0,KEEP,editorial
lifehacks,amazon-seller-central-30-minuten-tagescheck.mdx,de,amazon-seller-central-30-minuten-tagescheck,/de/lifehacks/amazon-seller-central-30-minuten-tagescheck/,False,False,Amazon Seller Central: der 30-Minuten-Tagescheck für FBA-Ver,0,0,,KEEP,editorial
lifehacks,amazon-seller-central-daily-check.mdx,en,amazon-seller-central-daily-check,/lifehacks/amazon-seller-central-daily-check/,False,False,Amazon Seller Central: The 30-Minute Daily Check,0,0,,KEEP,editorial
lifehacks,ekonomija-na-komissijach-amazon-fba.mdx,ru,ekonomija-na-komissijach-amazon-fba,/ru/lifehacks/ekonomija-na-komissijach-amazon-fba/,False,False,7 способов сэкономить на комиссиях Amazon FBA,0,0,,KEEP,editorial
lifehacks,ezhednevnaja-proverka-seller-central.mdx,ru,ezhednevnaja-proverka-seller-central,/ru/lifehacks/ezhednevnaja-proverka-seller-central/,False,False,Seller Central: ежедневная проверка за 30 минут,2,0,9.0,KEEP,editorial
lifehacks,reduce-amazon-fba-shipping-costs.mdx,en,reduce-amazon-fba-shipping-costs,/lifehacks/reduce-amazon-fba-shipping-costs/,False,False,Reduce Amazon FBA Shipping Costs: 7 Proven Tricks,9,0,53.8,KEEP,editorial
lifehacks,save-money-on-amazon-fba-fees.md,en,save-money-on-amazon-fba-fees,/lifehacks/save-money-on-amazon-fba-fees/,False,False,7 Ways to Save Money on Amazon FBA Fees,6,0,25.2,KEEP,editorial
